,act,act_rel,act_type,chembl_id,dude_id,dude_smiles,name,rdkit_smiles,rdkit_smiles_template,score,subset,uniprot_id,unit
58,1.7,=,IC50,CHEMBL192738,fa7,CC[C@@H](C)NC(=O)c1cc(cc(c1)N)c2cnc(c(=O)n2CC(=O)NCc3ccc(cc3)C(=N)N)NC(C)C,319347,[H][C@@](C)(CC)NC(=O)c1cc(N)cc(-c2cnc(NC(C)C)c(=O)n2CC(=O)NCc2ccc(C(=N)N)cc2)c1,CC[C@@H](C)NC(=O)c1cc(N)cc(-c2cnc(NC(C)C)c(=O)n2CC(=O)NCc2ccc(C(=N)N)cc2)c1,-51.67,actives,P08709,nM
59,195,=,Ki,CHEMBL195032,fa7,c1ccc2c(c1)cccc2C(=O)N(CCc3ccccn3)Cc4ccc5ccc(cc5c4)C(=N)N,326020,N=C(N)c1ccc2ccc(CN(CCc3ccccn3)C(=O)c3cccc4ccccc34)cc2c1,N=C(N)c1ccc2ccc(CN(CCc3ccccn3)C(=O)c3cccc4ccccc34)cc2c1,-51.55,actives,P08709,nM
60,20,=,Ki,CHEMBL122548,fa7,CC(c1ccc(cc1)C(=O)Nc2ccccc2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202418,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(C(=O)Nc2ccccc2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(C(=O)Nc2ccccc2)cc1,-51.49,actives,P08709,nM
61,190,=,Ki,CHEMBL122151,fa7,CC(c1ccc(cc1)Cc2ccccc2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202644,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(Cc2ccccc2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(Cc2ccccc2)cc1,-51.46,actives,P08709,nM
62,142,=,Ki,CHEMBL194689,fa7,CN1CCCC1CCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,326018,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-51.34,actives,P08709,nM
63,50,=,Ki,CHEMBL73178,fa7,c1cc(cc(c1)N(=O)=O)c2cc(cc(c2O)c3cc4cc(ccc4[nH]3)C(=N)N)c5n[nH]nn5,114893,[H]n1nnc(-c2cc(-c3cccc([N+](=O)[O-])c3)c(O)c(-c3cc4cc(C(=N)N)ccc4n3[H])c2)n1,N=C(N)c1ccc2[nH]c(-c3cc(-c4nn[nH]n4)cc(-c4cccc([N+](=O)[O-])c4)c3O)cc2c1,-51.28,actives,P08709,nM
64,300,=,Ki,CHEMBL377956,fa7,c1cc(cc(c1)N(=O)=O)c2cc(cc(c2O)c3cc4c([nH]3)ccc(n4)N)CC(=O)O,345231,[H]n1c(-c2cc(CC(=O)O)cc(-c3cccc([N+](=O)[O-])c3)c2O)cc2nc(N)ccc21,Nc1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc([N+](=O)[O-])c4)c3O)cc2n1,-51.27,actives,P08709,nM
65,23,=,Ki,CHEMBL290334,fa7,CC(c1ccc2c(c1)NC(=O)CO2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,48761,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc2c(c1)NC(=O)CO2,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc2c(c1)NC(=O)CO2,-51.23,actives,P08709,nM
66,13,=,Ki,CHEMBL339880,fa7,CC(c1ccc(cc1)NC(=O)C2CCNCC2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202323,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)C2CCNCC2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)C2CCNCC2)cc1,-51.21,actives,P08709,nM
67,34,=,Ki,CHEMBL330943,fa7,CC(c1ccc(cc1)NC(=O)c2ccccc2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202481,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)c2ccccc2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)c2ccccc2)cc1,-51.15,actives,P08709,nM
68,26,=,Ki,CHEMBL339200,fa7,Cc1cccc(c1)C(=O)Nc2ccc(cc2)C(C)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,203029,Cc1cccc(C(=O)Nc2ccc(C(C)NC(=O)CNC(=O)Nc3ccc(C(=N)N)cc3)cc2)c1,Cc1cccc(C(=O)Nc2ccc(C(C)NC(=O)CNC(=O)Nc3ccc(C(=N)N)cc3)cc2)c1,-51.10,actives,P08709,nM
69,23,=,Ki,CHEMBL122599,fa7,CC(c1ccc(cc1)OCc2cccc(c2)Cl)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,203099,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(OCc2cccc(Cl)c2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(OCc2cccc(Cl)c2)cc1,-51.09,actives,P08709,nM
70,12,=,Ki,CHEMBL429152,fa7,CC(c1ccc(cc1)NC(=O)c2cccc(c2)Oc3ccccc3)NC(=O)CNC(=O)Nc4ccc(cc4)C(=N)N,202632,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)c2cccc(Oc3ccccc3)c2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)c2cccc(Oc3ccccc3)c2)cc1,-51.09,actives,P08709,nM
71,646,=,Ki,CHEMBL197032,fa7,CC1CCCCN1CCCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,325672,CC1CCCCN1CCCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CC1CCCCN1CCCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-50.93,actives,P08709,nM
72,142,=,Ki,CHEMBL194689,fa7,CN1CCCC1CCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,326018,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-50.93,actives,P08709,nM
73,142,=,Ki,CHEMBL194689,fa7,CN1CCCC1CCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,326018,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-50.92,actives,P08709,nM
74,142,=,Ki,CHEMBL194689,fa7,CN1CCCC1CCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,326018,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-50.88,actives,P08709,nM
75,350,=,Ki,CHEMBL179983,fa7,COc1ccc(cc1OC)C(C(=O)NCc2ccccc2)Nc3ccc(cc3)C(=N)N,303013,COc1ccc(C(Nc2ccc(C(=N)N)cc2)C(=O)NCc2ccccc2)cc1OC,COc1ccc(C(Nc2ccc(C(=N)N)cc2)C(=O)NCc2ccccc2)cc1OC,-50.80,actives,P08709,nM
76,30,=,Ki,CHEMBL122916,fa7,CC(c1ccc(c(c1)C(F)(F)F)N2CCOCC2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202480,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(N2CCOCC2)c(C(F)(F)F)c1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(N2CCOCC2)c(C(F)(F)F)c1,-50.79,actives,P08709,nM
77,550,=,Ki,CHEMBL204228,fa7,c1cc(cnc1)c2cc(cc(c2O)c3[nH]c4ccc(cc4n3)C(=N)N)C(CC(=O)O)C(=O)O,342502,[H]n1c(-c2cc(C(CC(=O)O)C(=O)O)cc(-c3cccnc3)c2O)nc2cc(C(=N)N)ccc21,N=C(N)c1ccc2[nH]c(-c3cc(C(CC(=O)O)C(=O)O)cc(-c4cccnc4)c3O)nc2c1,-50.77,actives,P08709,nM
78,194,=,Ki,CHEMBL372847,fa7,c1ccc2c(c1)cccc2C(=O)N(CCc3ccc(cc3)F)Cc4ccc5ccc(cc5c4)C(=N)N,326250,N=C(N)c1ccc2ccc(CN(CCc3ccc(F)cc3)C(=O)c3cccc4ccccc34)cc2c1,N=C(N)c1ccc2ccc(CN(CCc3ccc(F)cc3)C(=O)c3cccc4ccccc34)cc2c1,-50.77,actives,P08709,nM
79,130,=,Ki,CHEMBL180857,fa7,CCOc1cc(ccc1OCc2ccccc2)C(C(=O)NCc3ccccc3)Nc4ccc(cc4)C(=N)N,302968,CCOc1cc(C(Nc2ccc(C(=N)N)cc2)C(=O)NCc2ccccc2)ccc1OCc1ccccc1,CCOc1cc(C(Nc2ccc(C(=N)N)cc2)C(=O)NCc2ccccc2)ccc1OCc1ccccc1,-50.76,actives,P08709,nM
80,142,=,Ki,CHEMBL194689,fa7,CN1CCCC1CCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,326018,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-50.72,actives,P08709,nM
81,305,=,Ki,CHEMBL195314,fa7,c1ccc2c(c1)cccc2C(=O)N(CCc3c[nH]cn3)Cc4ccc5ccc(cc5c4)C(=N)N,325966,[H]n1cnc(CCN(Cc2ccc3ccc(C(=N)N)cc3c2)C(=O)c2cccc3ccccc23)c1,N=C(N)c1ccc2ccc(CN(CCc3c[nH]cn3)C(=O)c3cccc4ccccc34)cc2c1,-50.69,actives,P08709,nM
82,3,=,Ki,CHEMBL76325,fa7,c1cc(cc(c1)N(=O)=O)c2cc(cc(c2O)c3cc4cc(ccc4[nH]3)C(=N)N)CC(=O)O,116157,[H]n1c(-c2cc(CC(=O)O)cc(-c3cccc([N+](=O)[O-])c3)c2O)cc2cc(C(=N)N)ccc21,N=C(N)c1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc([N+](=O)[O-])c4)c3O)cc2c1,-50.67,actives,P08709,nM
83,47,=,Ki,CHEMBL123336,fa7,CC(c1ccc(cc1)NC(=O)C2CC2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202387,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)C2CC2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)C2CC2)cc1,-50.60,actives,P08709,nM
84,305,=,Ki,CHEMBL195314,fa7,c1ccc2c(c1)cccc2C(=O)N(CCc3c[nH]cn3)Cc4ccc5ccc(cc5c4)C(=N)N,325966,[H]n1cnc(CCN(Cc2ccc3ccc(C(=N)N)cc3c2)C(=O)c2cccc3ccccc23)c1,N=C(N)c1ccc2ccc(CN(CCc3c[nH]cn3)C(=O)c3cccc4ccccc34)cc2c1,-50.54,actives,P08709,nM
85,20,=,Ki,CHEMBL435972,fa7,CC(c1ccc(cc1)OCc2cccc(c2)OC)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202604,COc1cccc(COc2ccc(C(C)NC(=O)CNC(=O)Nc3ccc(C(=N)N)cc3)cc2)c1,COc1cccc(COc2ccc(C(C)NC(=O)CNC(=O)Nc3ccc(C(=N)N)cc3)cc2)c1,-50.54,actives,P08709,nM
86,142,=,Ki,CHEMBL194689,fa7,CN1CCCC1CCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,326018,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-50.53,actives,P08709,nM
87,23,=,Ki,CHEMBL290334,fa7,CC(c1ccc2c(c1)NC(=O)CO2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,48761,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc2c(c1)NC(=O)CO2,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc2c(c1)NC(=O)CO2,-50.52,actives,P08709,nM
88,142,=,Ki,CHEMBL194689,fa7,CN1CCCC1CCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,326018,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-50.48,actives,P08709,nM
89,350,=,Ki,CHEMBL179983,fa7,COc1ccc(cc1OC)C(C(=O)NCc2ccccc2)Nc3ccc(cc3)C(=N)N,303013,COc1ccc(C(Nc2ccc(C(=N)N)cc2)C(=O)NCc2ccccc2)cc1OC,COc1ccc(C(Nc2ccc(C(=N)N)cc2)C(=O)NCc2ccccc2)cc1OC,-50.42,actives,P08709,nM
90,23,=,Ki,CHEMBL290334,fa7,CC(c1ccc2c(c1)NC(=O)CO2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,48761,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc2c(c1)NC(=O)CO2,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc2c(c1)NC(=O)CO2,-50.34,actives,P08709,nM
91,62,=,Ki,CHEMBL378366,fa7,c1cc(cc(c1)c2cc(cc(c2O)c3cc4c([nH]3)ccc(n4)N)CC(=O)O)CNC(=O)Nc5cccnc5,345208,[H]n1c(-c2cc(CC(=O)O)cc(-c3cccc(CNC(=O)Nc4cccnc4)c3)c2O)cc2nc(N)ccc21,Nc1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc(CNC(=O)Nc5cccnc5)c4)c3O)cc2n1,-50.34,actives,P08709,nM
92,470,=,Ki,CHEMBL177450,fa7,CC(c1ccc2c(c1)NC(=O)CO2)NC(=O)CNC(=O)Nc3ccc(c(c3)F)C(=N)N,294203,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)c(F)c1)c1ccc2c(c1)NC(=O)CO2,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)c(F)c1)c1ccc2c(c1)NC(=O)CO2,-50.31,actives,P08709,nM
93,1,=,Ki,CHEMBL382879,fa7,c1cc(cc(c1)N(=O)=O)c2cc(cc(c2O)c3cc4cc(ccc4[nH]3)C(=N)N)C(CC(=O)O)C(=O)O,344988,[H]n1c(-c2cc(C(CC(=O)O)C(=O)O)cc(-c3cccc([N+](=O)[O-])c3)c2O)cc2cc(C(=N)N)ccc21,N=C(N)c1ccc2[nH]c(-c3cc(C(CC(=O)O)C(=O)O)cc(-c4cccc([N+](=O)[O-])c4)c3O)cc2c1,-50.05,actives,P08709,nM
94,520,=,IC50,CHEMBL542434,fa7,CO[C@H]1C[C@](C(=O)N2[C@H]1CCC2C(=O)NCc3ccc(cc3)C(=N)N)(Cc4ccccc4)O,546303,[H][C@]1(OC)C[C@@](O)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)CC[C@@]21[H],CO[C@H]1C[C@@](O)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)CC[C@@H]12,-50.04,actives,P08709,nM
95,62,=,Ki,CHEMBL378366,fa7,c1cc(cc(c1)c2cc(cc(c2O)c3cc4c([nH]3)ccc(n4)N)CC(=O)O)CNC(=O)Nc5cccnc5,345208,[H]n1c(-c2cc(CC(=O)O)cc(-c3cccc(CNC(=O)Nc4cccnc4)c3)c2O)cc2nc(N)ccc21,Nc1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc(CNC(=O)Nc5cccnc5)c4)c3O)cc2n1,-50.02,actives,P08709,nM
96,770,=,IC50,CHEMBL133623,fa7,c1ccc(cc1)CNc2c(=O)n(c(c(n2)Cl)c3ccccc3)CC(=O)NCc4ccc(cc4)C(=N)N,216906,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCc3ccccc3)c2=O)cc1,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCc3ccccc3)c2=O)cc1,-50.02,actives,P08709,nM
97,27,=,Ki,CHEMBL35586,fa7,C[C@@H](c1cccc(c1)Br)NC(=O)CNC(=O)Nc2ccc(cc2)C(=N)N,50535,[H][C@@](C)(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1cccc(Br)c1,C[C@H](NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1cccc(Br)c1,-49.98,actives,P08709,nM
98,67,=,Ki,CHEMBL33705,fa7,C[C@@H](c1ccc2c(c1)OCCO2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,49007,[H][C@@](C)(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc2c(c1)OCCO2,C[C@H](NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc2c(c1)OCCO2,-49.94,actives,P08709,nM
99,67,=,Ki,CHEMBL33705,fa7,C[C@@H](c1ccc2c(c1)OCCO2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,49007,[H][C@@](C)(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc2c(c1)OCCO2,C[C@H](NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc2c(c1)OCCO2,-49.93,actives,P08709,nM
100,30,=,Ki,CHEMBL122916,fa7,CC(c1ccc(c(c1)C(F)(F)F)N2CCOCC2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202480,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(N2CCOCC2)c(C(F)(F)F)c1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(N2CCOCC2)c(C(F)(F)F)c1,-49.92,actives,P08709,nM
101,0.078,=,Ki,CHEMBL73737,fa7,c1cc(cc(c1)N)c2cc(cc(c2O)c3[nH]c4ccc(cc4n3)C(=N)N)Cl,114964,[H]n1c(-c2cc(Cl)cc(-c3cccc(N)c3)c2O)nc2cc(C(=N)N)ccc21,N=C(N)c1ccc2[nH]c(-c3cc(Cl)cc(-c4cccc(N)c4)c3O)nc2c1,-49.78,actives,P08709,nM
102,256,=,Ki,CHEMBL338641,fa7,CC(c1cccc(c1)OCc2ccccc2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,203106,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1cccc(OCc2ccccc2)c1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1cccc(OCc2ccccc2)c1,-49.76,actives,P08709,nM
103,160,=,Ki,CHEMBL206310,fa7,c1cc(cc(c1)c2cccc(c2O)c3cc-4c[nH]ccc4n3)CNC(=O)Nc5cccs5,347753,[H]n1ccc2nc(-c3cccc(-c4cccc(CNC(=O)Nc5cccs5)c4)c3O)cc-2c1,O=C(NCc1cccc(-c2cccc(-c3cc4c[nH]ccc-4n3)c2O)c1)Nc1cccs1,-49.68,actives,P08709,nM
104,470,=,Ki,CHEMBL177450,fa7,CC(c1ccc2c(c1)NC(=O)CO2)NC(=O)CNC(=O)Nc3ccc(c(c3)F)C(=N)N,294203,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)c(F)c1)c1ccc2c(c1)NC(=O)CO2,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)c(F)c1)c1ccc2c(c1)NC(=O)CO2,-49.63,actives,P08709,nM
105,43,=,Ki,CHEMBL421426,fa7,CC(c1ccc(cc1)C(=O)Nc2cccc(c2)Oc3ccccc3)NC(=O)CNC(=O)Nc4ccc(cc4)C(=N)N,202664,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(C(=O)Nc2cccc(Oc3ccccc3)c2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(C(=O)Nc2cccc(Oc3ccccc3)c2)cc1,-49.58,actives,P08709,nM
106,1,=,Ki,CHEMBL206387,fa7,c1cc(c(cc1CNC(=O)N)c2cc(cc(c2O)c3[nH]c4ccc(cc4n3)C(=N)N)C(CC(=O)O)C(=O)O)O,344041,[H]n1c(-c2cc(C(CC(=O)O)C(=O)O)cc(-c3cc(CNC(N)=O)ccc3O)c2O)nc2cc(C(=N)N)ccc21,N=C(N)c1ccc2[nH]c(-c3cc(C(CC(=O)O)C(=O)O)cc(-c4cc(CNC(N)=O)ccc4O)c3O)nc2c1,-49.57,actives,P08709,nM
107,26,=,Ki,CHEMBL126012,fa7,C[C@@H](c1ccc2ccccc2c1)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202625,[H][C@@](C)(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc2ccccc2c1,C[C@H](NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc2ccccc2c1,-49.54,actives,P08709,nM
108,20,=,Ki,CHEMBL204723,fa7,c1ccc(cc1)NC(=O)NCc2cccc(c2)c3cc(cc(c3O)c4cc5c([nH]4)ccc(n5)N)CC(=O)O,345203,[H]n1c(-c2cc(CC(=O)O)cc(-c3cccc(CNC(=O)Nc4ccccc4)c3)c2O)cc2nc(N)ccc21,Nc1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc(CNC(=O)Nc5ccccc5)c4)c3O)cc2n1,-49.38,actives,P08709,nM
109,89,=,IC50,CHEMBL224485,fa7,CC(C)CNC(=O)c1ccc(c(c1)C(=O)O)c2ccccc2C(=O)Nc3ccc(cc3)C(=N)N,375399,CC(C)CNC(=O)c1ccc(-c2ccccc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1,CC(C)CNC(=O)c1ccc(-c2ccccc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1,-49.37,actives,P08709,nM
110,1,=,Ki,CHEMBL206387,fa7,c1cc(c(cc1CNC(=O)N)c2cc(cc(c2O)c3[nH]c4ccc(cc4n3)C(=N)N)C(CC(=O)O)C(=O)O)O,344041,[H]n1c(-c2cc(C(CC(=O)O)C(=O)O)cc(-c3cc(CNC(N)=O)ccc3O)c2O)nc2cc(C(=N)N)ccc21,N=C(N)c1ccc2[nH]c(-c3cc(C(CC(=O)O)C(=O)O)cc(-c4cc(CNC(N)=O)ccc4O)c3O)nc2c1,-49.21,actives,P08709,nM
111,646,=,Ki,CHEMBL197032,fa7,CC1CCCCN1CCCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,325672,CC1CCCCN1CCCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CC1CCCCN1CCCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-49.13,actives,P08709,nM
112,23,=,Ki,CHEMBL290334,fa7,CC(c1ccc2c(c1)NC(=O)CO2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,48761,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc2c(c1)NC(=O)CO2,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc2c(c1)NC(=O)CO2,-49.08,actives,P08709,nM
113,47,=,Ki,CHEMBL123336,fa7,CC(c1ccc(cc1)NC(=O)C2CC2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202387,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)C2CC2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)C2CC2)cc1,-49.05,actives,P08709,nM
114,20,=,Ki,CHEMBL204723,fa7,c1ccc(cc1)NC(=O)NCc2cccc(c2)c3cc(cc(c3O)c4cc5c([nH]4)ccc(n5)N)CC(=O)O,345203,[H]n1c(-c2cc(CC(=O)O)cc(-c3cccc(CNC(=O)Nc4ccccc4)c3)c2O)cc2nc(N)ccc21,Nc1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc(CNC(=O)Nc5ccccc5)c4)c3O)cc2n1,-48.90,actives,P08709,nM
115,470,=,Ki,CHEMBL177450,fa7,CC(c1ccc2c(c1)NC(=O)CO2)NC(=O)CNC(=O)Nc3ccc(c(c3)F)C(=N)N,294203,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)c(F)c1)c1ccc2c(c1)NC(=O)CO2,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)c(F)c1)c1ccc2c(c1)NC(=O)CO2,-48.87,actives,P08709,nM
116,50,=,Ki,CHEMBL73178,fa7,c1cc(cc(c1)N(=O)=O)c2cc(cc(c2O)c3cc4cc(ccc4[nH]3)C(=N)N)c5n[nH]nn5,114893,[H]n1nnc(-c2cc(-c3cccc([N+](=O)[O-])c3)c(O)c(-c3cc4cc(C(=N)N)ccc4n3[H])c2)n1,N=C(N)c1ccc2[nH]c(-c3cc(-c4nn[nH]n4)cc(-c4cccc([N+](=O)[O-])c4)c3O)cc2c1,-48.69,actives,P08709,nM
117,62,=,Ki,CHEMBL378366,fa7,c1cc(cc(c1)c2cc(cc(c2O)c3cc4c([nH]3)ccc(n4)N)CC(=O)O)CNC(=O)Nc5cccnc5,345208,[H]n1c(-c2cc(CC(=O)O)cc(-c3cccc(CNC(=O)Nc4cccnc4)c3)c2O)cc2nc(N)ccc21,Nc1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc(CNC(=O)Nc5cccnc5)c4)c3O)cc2n1,-48.63,actives,P08709,nM
118,20,=,Ki,CHEMBL215436,fa7,CC(C)(c1cc(c(c(c1)c2cc-3c([nH]ccc3n2)N)O)c4cccc(c4)CNC(=O)Nc5ccc(cc5)C(=O)O)C(=O)O,357462,[H]n1ccc2nc(-c3cc(C(C)(C)C(=O)O)cc(-c4cccc(CNC(=O)Nc5ccc(C(=O)O)cc5)c4)c3O)cc-2c1N,CC(C)(C(=O)O)c1cc(-c2cccc(CNC(=O)Nc3ccc(C(=O)O)cc3)c2)c(O)c(-c2cc3c(N)[nH]ccc-3n2)c1,-48.62,actives,P08709,nM
119,15,=,Ki,CHEMBL386870,fa7,CC(C)(c1cc(c(c(c1)c2cc-3c([nH]ccc3n2)N)O)c4cccc(c4)CNC(=O)[C@H](Cc5ccccc5)O)C(=O)O,357461,[H]n1ccc2nc(-c3cc(C(C)(C)C(=O)O)cc(-c4cccc(CNC(=O)[C@@]([H])(O)Cc5ccccc5)c4)c3O)cc-2c1N,CC(C)(C(=O)O)c1cc(-c2cccc(CNC(=O)[C@@H](O)Cc3ccccc3)c2)c(O)c(-c2cc3c(N)[nH]ccc-3n2)c1,-48.57,actives,P08709,nM
